47.273124;-2.357463
47.274029;-2.359712
47.274311;-2.360433
47.274463;-2.360836
47.274478;-2.360776
47.274501;-2.360747
47.274516;-2.360740
47.274565;-2.360729
47.274602;-2.360754
47.274622;-2.360802
47.274671;-2.360772
47.274775;-2.360753
47.275345;-2.361286
47.275089;-2.360480
47.275153;-2.360429
47.275176;-2.360354
47.275198;-2.360241
47.275240;-2.360078
47.275290;-2.359936
47.275350;-2.359783
47.275724;-2.358944
47.275843;-2.358730
47.276071;-2.358356
47.276135;-2.358287
47.276184;-2.358245
47.276208;-2.358215
47.276323;-2.358118
47.276439;-2.357904
47.276562;-2.357756
47.276666;-2.357662
47.276695;-2.357611
47.276722;-2.357550
47.276727;-2.357510
47.276750;-2.357518
47.276796;-2.357514
47.276832;-2.357459
47.276844;-2.357395
47.276842;-2.357358
47.276925;-2.357283
47.277019;-2.357223
47.277114;-2.357137
47.277203;-2.357042
47.277704;-2.356396
47.277808;-2.356304
47.277910;-2.356237
47.278025;-2.356182
47.278646;-2.355995
47.279085;-2.355896
47.279155;-2.355880
47.279295;-2.355844
47.279486;-2.355784
47.279550;-2.355761
47.279666;-2.355719
47.280026;-2.355589
47.280019;-2.355499
47.279959;-2.355231
47.279925;-2.355147
47.279815;-2.354935
47.279801;-2.354912
47.279791;-2.354896
47.279786;-2.354888
47.279715;-2.354782
47.279665;-2.354677
47.279632;-2.354645
47.279543;-2.354595
47.279540;-2.354592
47.279401;-2.354478
47.279174;-2.354227
47.279019;-2.353995
47.278865;-2.353803
47.278810;-2.353716
47.278742;-2.353627
47.278483;-2.353645
47.278324;-2.353647
47.278156;-2.353634
47.278116;-2.353624
47.278059;-2.353592
47.278030;-2.353559
47.277929;-2.353223
47.277904;-2.353127
47.277858;-2.352953
47.277850;-2.352921
47.277781;-2.352629
47.277758;-2.352494
47.277751;-2.352389
47.277708;-2.351999
47.277637;-2.351093
47.277625;-2.350900
47.277622;-2.350709
47.277630;-2.350241
47.277656;-2.350052
47.277713;-2.349760
47.277756;-2.349494
47.277888;-2.348829
47.277778;-2.348600
47.277742;-2.348540
47.277708;-2.348471
47.277670;-2.348402
47.277633;-2.348332
47.277594;-2.348256
47.277524;-2.348131
47.277491;-2.348064
47.277461;-2.347994
47.277423;-2.347931
47.277392;-2.347859
47.277356;-2.347790
47.277319;-2.347721
47.277283;-2.347650
47.277247;-2.347581
47.277213;-2.347510
47.277180;-2.347442
47.277149;-2.347383
47.277133;-2.347336
47.277124;-2.347308
47.277117;-2.347282
47.277119;-2.347246
47.277077;-2.347159
47.277061;-2.347117
47.277048;-2.347071
47.277033;-2.347024
47.277018;-2.346978
47.277005;-2.346934
47.276993;-2.346895
47.276982;-2.346861
47.276976;-2.346840
47.276924;-2.346602
47.276905;-2.346475
47.276912;-2.346218
47.276879;-2.345998
47.276824;-2.345801
47.276743;-2.345612
47.276686;-2.345653
47.276258;-2.346080
47.276238;-2.346099
47.275833;-2.346450
47.275673;-2.346609
47.275515;-2.346705
47.275372;-2.346740
47.274992;-2.346777
47.274914;-2.346802
47.274789;-2.346841
47.274674;-2.346914
47.274570;-2.347022
47.274565;-2.346727
47.274529;-2.346325
47.274483;-2.345924
47.274434;-2.345601
47.274385;-2.345413
47.274342;-2.345284
47.274297;-2.345058
47.274230;-2.344605
47.274217;-2.344287
47.274187;-2.343933
47.274152;-2.343652
47.274136;-2.343414
47.274146;-2.342897
47.274132;-2.342378
47.273999;-2.342449
47.273990;-2.342047
47.273986;-2.341629
47.273973;-2.341188
47.274486;-2.340871
47.274437;-2.340374
47.274353;-2.339667
47.274463;-2.339501
47.274810;-2.339066
47.274952;-2.338895
47.275086;-2.338758
47.275260;-2.338617
47.275391;-2.338490
47.275464;-2.338430
47.275724;-2.338220
47.275751;-2.338195
47.275465;-2.337519
47.275464;-2.337512
47.275455;-2.337481
47.275442;-2.337432
47.275425;-2.337376
47.275407;-2.337321
47.275386;-2.337263
47.275367;-2.337202
47.275349;-2.337139
47.275331;-2.337077
47.275316;-2.337015
47.275304;-2.336953
47.275295;-2.336892
47.275286;-2.336836
47.275283;-2.336735
47.275261;-2.336688
