47.313559;-2.311285
47.313985;-2.311049
47.314186;-2.310937
47.314255;-2.310887
47.314584;-2.310618
47.314605;-2.310608
47.314629;-2.310602
47.314660;-2.310603
47.314672;-2.310515
47.314664;-2.310448
47.314598;-2.310290
47.315139;-2.309359
47.315215;-2.309221
47.315280;-2.309046
47.315344;-2.308813
47.315390;-2.308534
47.315458;-2.308299
47.315550;-2.308060
47.315615;-2.307920
47.315685;-2.307806
47.315815;-2.307625
47.315917;-2.307495
47.316061;-2.307288
47.316265;-2.307009
47.316346;-2.306919
47.316392;-2.306883
47.316446;-2.306842
47.316709;-2.306699
47.316989;-2.306542
47.317071;-2.306523
47.317059;-2.306239
47.317039;-2.305815
47.317032;-2.305646
47.317018;-2.305370
47.317020;-2.305068
47.317042;-2.304919
47.317076;-2.304784
47.317123;-2.304638
47.317193;-2.304468
47.317212;-2.304482
47.317234;-2.304489
47.317259;-2.304490
47.317283;-2.304482
47.317305;-2.304466
47.317324;-2.304442
47.317332;-2.304428
47.317341;-2.304406
47.317350;-2.304374
47.317353;-2.304342
47.317352;-2.304311
47.317346;-2.304282
47.317336;-2.304250
47.317321;-2.304222
47.317304;-2.304204
47.317297;-2.304199
47.317304;-2.304204
47.317372;-2.304079
47.317401;-2.303960
47.317414;-2.303821
47.317434;-2.303711
47.317495;-2.303543
47.317612;-2.303481
47.317702;-2.303367
47.317788;-2.303266
47.317881;-2.303155
47.317976;-2.303085
47.318088;-2.303030
47.318277;-2.302911
47.318387;-2.302858
47.318546;-2.302798
47.318686;-2.302773
47.318789;-2.302752
47.318885;-2.302682
47.318989;-2.302584
47.319073;-2.302482
47.319239;-2.302235
47.319266;-2.302199
47.319312;-2.302152
47.319329;-2.302129
47.319447;-2.301956
47.319642;-2.301591
47.319760;-2.301351
47.319791;-2.301279
47.319801;-2.301250
47.319813;-2.301197
47.319831;-2.301074
47.319848;-2.300972
47.319871;-2.300889
47.319960;-2.300630
47.320020;-2.300465
47.320128;-2.300163
47.320141;-2.300128
47.320213;-2.299931
47.320285;-2.299737
47.320317;-2.299643
47.320348;-2.299541
47.320445;-2.299145
47.320484;-2.299130
47.320524;-2.299083
47.320575;-2.299046
47.320598;-2.299037
47.320631;-2.299031
47.320650;-2.299024
