Longitude;Latitude
47.273727525025606;-2.335876151919365
47.274532942101359;-2.334703272208571
47.274036565795541;-2.333496110513806
47.274099681526423;-2.332500005140901
47.27307390421629;-2.331297537311912
47.274165479466319;-2.3286163341254
47.274494636803865;-2.327366843819618
47.274739388376474;-2.326847920194268
47.27500450797379;-2.326720682904124
47.27531430311501;-2.325944015756249
47.2753338329494;-2.325348565354943
47.276111673563719;-2.322911862283945
47.276192810386419;-2.358234208077192
47.276212843134999;-2.358898557722569
47.276247711852193;-2.359639182686806
47.276277719065547;-2.360274950042367
47.276304792612791;-2.36085950396955
47.276341924443841;-2.361932387575507
47.276376206427813;-2.361986534669995
47.276388611644506;-2.362006148323417
47.276388863101602;-2.362006567418575
47.276389114558697;-2.36200681887567
47.276474190875888;-2.362090218812227
47.276482488960028;-2.362229274585843
47.276412919163704;-2.362332371994853
47.276341170072556;-2.362339580431581
47.27629154920578;-2.362303202971816
47.276232037693262;-2.362263053655624
47.27576332166791;-2.362529514357448
47.275337688624859;-2.362769572064281
47.275290079414845;-2.362796394154429
47.274591196328402;-2.334752893075347
47.274655234068632;-2.334676031023264
47.274727150797844;-2.33472372405231
47.274776352569461;-2.334766974672675
47.274829242378473;-2.334795389324427
47.27497760206461;-2.334859343245626
47.27530013769865;-2.334983563050628
47.275436259806156;-2.335037626326084
47.275505075231194;-2.335065035149455
47.275443803519011;-2.335398634895682
47.275352608412504;-2.335936166346073
47.275322517380118;-2.336167925968766
47.275310279801488;-2.336292648687959
47.275312542915344;-2.336414605379105
47.275316901504993;-2.336506387218833
47.275334000587463;-2.336640246212483
47.275350680574775;-2.336739739403129
47.275379598140717;-2.336872005835176
47.275402983650565;-2.336962781846523
47.275444809347391;-2.337109381332994
47.275565257295966;-2.33753970824182
47.275751335546374;-2.338195508345962
47.275707749649882;-2.338234232738614
47.275464255362749;-2.338429866358638
47.275390662252903;-2.338489629328251
47.275259317830205;-2.338617201894522
47.275085980072618;-2.338758269324899
47.274952540174127;-2.338894894346595
47.274809461086988;-2.339066471904516
47.274462953209877;-2.339500905945897
47.274356754496694;-2.339661084115505
47.274369914084673;-2.339811204001308
47.274437472224236;-2.340373881161213
47.274485835805535;-2.340870592743158
47.273972779512405;-2.341188518330455
47.275290079414845;-2.362796394154429
47.275559222325683;-2.363491421565414
47.275679167360067;-2.363819740712643
47.27581855840981;-2.364189215004444
47.275961805135012;-2.364569082856178
47.27608828805387;-2.364904442802072
47.276314431801438;-2.365551358088851
47.276580641046166;-2.366312937811017
47.277065785601735;-2.367742052301765
47.277347920462489;-2.368669928982854
47.277667187154293;-2.369782039895654
47.277722675353289;-2.369975410401821
47.277960050851107;-2.37085048109293
47.27816297672689;-2.371596219018102
47.278208490461111;-2.371763521805406
47.278279485180974;-2.371766539290547
47.278322651982307;-2.371913222596049
47.278273869305849;-2.372003998607397
47.278676787391305;-2.373583149164915
47.278892202302814;-2.374420501291752
47.279076855629683;-2.375216698274016
47.279136031866074;-2.375456169247627
47.279168134555221;-2.37558625638485
47.279331414029002;-2.376286145299673
47.279410539194942;-2.376624019816518
47.279481031000614;-2.376927528530359
47.279521096497774;-2.377005228772759
47.279669875279069;-2.376906741410494
47.279766770079732;-2.377044372260571
47.280163485556841;-2.377693550661206
47.280594818294048;-2.377260122448206
47.281006872653961;-2.376858126372099
47.281334018334746;-2.376571800559759
47.281298981979489;-2.376499716192484
47.281346255913377;-2.376408101990819
47.281434265896678;-2.376356637105346
47.281498471274972;-2.376406257972121
47.281615817919374;-2.376378178596497
47.2818164806813;-2.376403324306011
47.281900970265269;-2.376413885504007
47.282123258337379;-2.376442803069949
47.282319478690624;-2.376438695937395
47.282396676018834;-2.376433834433556
47.282536653801799;-2.376382621005178
47.282674117013812;-2.376304669305682
47.282819878309965;-2.37620098516345
47.282930854707956;-2.376087578013539
47.283158171921968;-2.375795133411884
47.283233525231481;-2.375706788152456
47.283301083371043;-2.375627579167485
47.28341574780643;-2.375511908903718
47.283530747517943;-2.375454492866993
47.283656811341643;-2.375412667170167
47.283826461061835;-2.375383917242289
47.283880105242133;-2.375374110415578
47.283930396661162;-2.375356005504727
47.284008515998721;-2.375317867845297
47.284126952290535;-2.375243520364165
47.284239856526256;-2.375126341357827
47.28431286290288;-2.375016286969185
47.284379415214062;-2.374863233417273
47.284431718289852;-2.374686375260353
47.284581586718559;-2.374040046706796
47.284644702449441;-2.373839383944869
47.284775711596012;-2.373257260769606
47.284828266128898;-2.372941430658102
47.284889705479145;-2.372364085167646
47.28490898385644;-2.372134085744619
47.284944523125887;-2.371682971715927
47.284971596673131;-2.371106632053852
47.284977212548256;-2.370925666764379
47.284973859786987;-2.370742605999112
47.284947959706187;-2.370184119790793
47.284900015220046;-2.369613060727716
47.284873193129897;-2.369386833161116
47.284780824556947;-2.368735140189529
47.284762300550938;-2.368615614250302
47.284719636663795;-2.36855685710907
47.284709997475147;-2.368449401110411
47.284756936132908;-2.368371449410915
