Longitude;Latitude
47.389981420710683;-2.438262607902288
47.390025677159429;-2.439321996644139
47.390421973541379;-2.439881656318903
47.390474444255233;-2.440298739820719
47.389977648854256;-2.442655814811587
47.38944573327899;-2.446647277101874
47.389499712735415;-2.447255300357938
47.389731388539076;-2.447767350822687
47.390177641063929;-2.448080582544208
47.391224624589086;-2.447531316429377
47.391834910959005;-2.447841530665755
47.392390798777342;-2.448411248624325
47.392929922789335;-2.448478220030665
47.39345932379365;-2.449561832472682
47.394178323447704;-2.450594063848257
47.394285863265395;-2.450581407174468
47.394390804693103;-2.450296338647604
47.394524328410625;-2.449051374569535
47.395144086331129;-2.448909049853683
47.395902397111058;-2.448206562548876
47.397793186828494;-2.44694902561605
47.39913135766983;-2.446784153580666
47.400144059211016;-2.445898521691561
47.401093393564224;-2.446000780910254
47.402038788422942;-2.445688806474209
47.403142349794507;-2.448325250297785
47.4037816375494;-2.450975021347404
47.40381533280015;-2.451643059030175
47.403473518788815;-2.452479070052505
47.401817506179214;-2.455172007903457
47.401512321084738;-2.456471705809236
47.401177464053035;-2.457269411534071
47.400206504389644;-2.45890187099576
47.399466717615724;-2.459512073546648
47.399590434506536;-2.460321430116892
47.400038111954927;-2.460445901378989
47.400572877377272;-2.460915120318532
47.401074534282088;-2.460960801690817
47.401531348004937;-2.460726862773299
47.40204700268805;-2.460108194500208
47.403148049488664;-2.459238236770034
47.403539065271616;-2.459235051646829
47.404244486242533;-2.46093993075192
47.406104346737266;-2.462591081857681
47.407926237210631;-2.463381746783853
47.408577930182219;-2.46432957239449
47.408885713666677;-2.464593183249235
47.410963755100965;-2.465142784640193
47.411726508289576;-2.465548133477569
47.413791557773948;-2.467192579060793
47.415222935378551;-2.468585399910808
47.415862558409572;-2.47006949968636
47.415899522602558;-2.470882628113031
47.414591861888766;-2.472222894430161
47.413836652413011;-2.472594380378723
47.413363242521882;-2.47331446968019
47.411976037546992;-2.47435131110251
47.41160748526454;-2.475089086219668
47.411315543577075;-2.476274035871029
47.410383727401495;-2.478048400953412
47.408624617382884;-2.479613721370697
47.408699719235301;-2.480331044644117
47.409679312258959;-2.482680911198258
47.410651277750731;-2.484011873602867
47.411018069833517;-2.484954921528697
47.411106834188104;-2.485658414661884
47.410823022946715;-2.486028475686908
47.410636441782117;-2.487707454711199
47.40890390239656;-2.487979531288147
47.406385308131576;-2.488971194252372
47.406097473576665;-2.487929575145245
47.4054014403373;-2.487010415643454
47.404866758733988;-2.485794788226485
47.402303405106068;-2.48759756796062
47.401662692427635;-2.488491497933865
47.401189114898443;-2.49079073779285
47.401475356891751;-2.49078830704093
47.40181926637888;-2.491816934198141
47.40173377096653;-2.492118431255221
47.403186187148094;-2.499540690332651
47.403153665363789;-2.500756150111556
47.402587132528424;-2.502333708107472
47.400563908740878;-2.505975142121315
47.398787280544639;-2.510481672361493
47.398232314735651;-2.511437209323049
47.397454138845205;-2.512454856187105
47.397316675633192;-2.512422502040863
47.396352086216211;-2.513276869431138
47.395166466012597;-2.513168910518289
47.39485826343298;-2.512730369344354
47.394464565441012;-2.510990118607879
47.393478015437722;-2.509914133697748
47.392402868717909;-2.510731369256973
47.392119308933616;-2.511283736675978
47.391908252611756;-2.512195436283946
47.391636930406094;-2.512303981930018
47.390888007357717;-2.510437164455652
47.389876898378134;-2.50897167250514
47.389245573431253;-2.508281758055091
47.388632437214255;-2.508955579251051
47.387782679870725;-2.509098323062062
47.38519468344748;-2.510976288467646
47.381544951349497;-2.509430246427655
47.380984285846353;-2.509410213679075
47.378317080438137;-2.511986140161753
47.377009922638535;-2.512126620858908
47.375564882531762;-2.501296028494835
47.37569815479219;-2.501106765121222
47.378317164257169;-2.500253822654486
47.377880634739995;-2.498634438961744
47.376782856881618;-2.491228859871626
47.376817893236876;-2.487450633198023
47.376695433631539;-2.485864274203777
47.376385470852256;-2.484687957912684
47.379284938797355;-2.479496961459518
47.378716310486197;-2.478630524128676
47.377588944509625;-2.475934149697423
47.377321561798453;-2.475631311535835
47.374451346695423;-2.477669874206185
47.372671281918883;-2.479393109679222
47.37224698998034;-2.480101631954312
47.370777307078242;-2.481434689834714
47.368958853185177;-2.48250019736588
47.36826810054481;-2.482410343363881
47.368407407775521;-2.48050170019269
47.368371952325106;-2.477084314450622
47.36822409555316;-2.476578550413251
47.367222709581256;-2.474758336320519
47.368398355320096;-2.473220760002732
47.367125898599625;-2.470304360613227
47.365298308432102;-2.466792929917574
47.365185236558318;-2.466379702091217
47.36535832285881;-2.46587703935802
47.366234064102173;-2.464792337268591
47.366286870092154;-2.463621217757464
47.365740705281496;-2.461917931213975
47.364939227700233;-2.461261041462421
47.363179866224527;-2.458923328667879
47.362495651468635;-2.457276536151767
47.362226592376828;-2.457063216716051
47.360719945281744;-2.457539392635226
47.359771365299821;-2.458089329302311
47.357821818441153;-2.458514543250203
47.356086848303676;-2.458596015349031
47.35528277233243;-2.459260448813438
47.355028884485364;-2.460065362975001
47.352969367057085;-2.461670581251383
47.3514040466398;-2.463202960789204
47.351113865152001;-2.463622055947781
47.348577585071325;-2.464837180450559
47.3484718054533;-2.465349398553371
47.348733656108379;-2.468524212017655
47.349086618050933;-2.470492199063301
47.350157992914319;-2.473566513508558
47.350482540205121;-2.476900583133102
47.350316662341356;-2.480622734874487
47.349609229713678;-2.481366964057088
47.348554199561477;-2.483506947755814
47.348029827699065;-2.483929982408881
47.347111171111465;-2.484178505837917
47.346752090379596;-2.483947919681668
47.345662023872137;-2.483946494758129
47.344791144132614;-2.48310855589807
47.343893190845847;-2.483891593292356
47.342676473781466;-2.48384146951139
47.342308843508363;-2.4837149027735
47.34140913002193;-2.482741260901094
47.339548598974943;-2.482221750542522
47.336396081373096;-2.483623623847961
47.33606306836009;-2.484769681468606
47.335018599405885;-2.48668578453362
47.3337865434587;-2.48819762840867
47.332935193553567;-2.488358728587627
47.332468405365944;-2.488821912556887
47.331876810640097;-2.486715875566006
47.331728031858802;-2.484157467260957
47.331452267244458;-2.483404520899057
47.331470707431436;-2.479254473000765
47.331138951703906;-2.478349814191461
47.329965736716986;-2.477758722379804
47.329423008486629;-2.47711792588234
47.328428747132421;-2.470652041956782
47.327637495473027;-2.468182314187288
47.327095102518797;-2.46722711250186
47.326347855851054;-2.466596122831106
47.325433306396008;-2.465322995558381
47.325016055256128;-2.464391263201833
47.324529318138957;-2.463671425357461
47.324168477207422;-2.462749416008592
47.322621680796146;-2.45993628166616
47.322322530671954;-2.459619110450149
47.321381997317076;-2.457670737057924
47.31988943181932;-2.456653593108058
47.319292472675443;-2.455398486927152
47.318025296553969;-2.45356310158968
47.317660516127944;-2.453337544575334
47.317873248830438;-2.452843012288213
47.318614544346929;-2.451949249953032
47.318228641524911;-2.450314024463296
47.317249551415443;-2.447933480143547
47.318362835794687;-2.447054050862789
47.319693043828011;-2.443845123052597
47.3205984570086;-2.442453475669026
47.321413513273001;-2.441506404429674
47.321575032547116;-2.441141959279776
47.322311969473958;-2.440513400360942
47.321305219084024;-2.439218228682876
47.320756791159511;-2.438810868188739
47.320304503664374;-2.437967481091619
47.319761272519827;-2.438372829928994
47.318838508799672;-2.436459911987186
47.319242181256413;-2.43591433390975
47.319265650585294;-2.434932058677077
47.319688433781266;-2.433574944734573
47.319730678573251;-2.432845383882523
47.32044892385602;-2.432289160788059
47.323421984910965;-2.430867925286293
47.326142834499478;-2.430736245587468
47.326142666861415;-2.429659422487021
47.326526222750545;-2.428035093471408
47.327071214094758;-2.427033539861441
47.327894233167171;-2.426220662891865
47.327316887676716;-2.424114374443889
47.328742565587163;-2.423737440258265
47.328742565587163;-2.423737440258265
47.328741727396846;-2.423752192407847
47.32873996719718;-2.42378706112504
47.328744577243924;-2.423874568194151
47.328754048794508;-2.423963667824864
47.328767292201519;-2.424060730263591
47.328780954703689;-2.424162905663252
47.328787073493004;-2.424209760501981
47.32879470102489;-2.424268601462245
47.328808950260282;-2.424378069117665
47.328823786228895;-2.424490051344037
47.328838622197509;-2.424602285027504
47.328853541985154;-2.424715775996447
47.328868294134736;-2.424828093498945
47.328882711008191;-2.42493680678308
47.328896624967456;-2.425041915848851
47.328909784555435;-2.425143672153354
47.328923279419541;-2.425238136202097
47.328937612473965;-2.425322541967034
47.328953621909022;-2.425401164218783
47.328970218077302;-2.425474002957344
47.328985054045916;-2.425541058182716
47.328982874751091;-2.425562012940645
47.328964350745082;-2.425739206373692
47.328943563625216;-2.425937438383699
47.328931828960776;-2.426015390083194
47.328909281641245;-2.426117565482855
47.328894445672631;-2.426182944327593
47.328877681866288;-2.426264751702547
47.328860415145755;-2.426361981779337
47.32884356752038;-2.426463402807713
47.32882596552372;-2.426571361720562
47.328808028250933;-2.426683343946934
47.328790593892336;-2.426791386678815
47.328774416819215;-2.426885599270463
47.328760586678982;-2.426964975893498
47.328759077936411;-2.42708332836628
47.328827138990164;-2.427157843485475
47.328881956636906;-2.427184581756592
47.328946329653263;-2.42721919901669
47.329015815630555;-2.427262952551246
47.329096868634224;-2.427313160151243
47.329179430380464;-2.427366552874446
47.329261070117354;-2.427422124892473
47.329344218596816;-2.427475098520517
47.329426193609834;-2.427529748529196
47.329501295462251;-2.427599653601646
47.32956281863153;-2.427692273631692
47.329612439498305;-2.42779428139329
47.329655019566417;-2.42789302021265
47.32969131320715;-2.427997626364231
47.32972601428628;-2.428113799542189
47.329756189137697;-2.428238522261381
47.329778987914324;-2.428368693217635
47.329796003177762;-2.428500037640333
47.329805726185441;-2.428635656833649
47.329809665679932;-2.428771527484059
47.32981251552701;-2.428906392306089
47.329814275726676;-2.429041927680373
47.329814694821835;-2.429175367578864
47.329810336232185;-2.429289612919092
47.329807486385107;-2.429376281797886
47.329802289605141;-2.429458759725094
47.329797679558396;-2.429545847699046
47.32979491353035;-2.429645927622914
47.329796673730016;-2.429752545431256
47.329805893823504;-2.429869724437594
47.32981595210731;-2.429996877908707
47.32982374727726;-2.430128222331405
47.329829530790448;-2.430262248963118
47.329834727570415;-2.430393928661943
47.329839672893286;-2.43052083067596
47.329842858016491;-2.430644631385803
47.329835146665573;-2.430767845362425
47.329814611002803;-2.430887287482619
47.329782424494624;-2.431001868098974
47.329740347340703;-2.431109491735697
47.329688714817166;-2.431213343515992
47.329631634056568;-2.431316440925002
47.329570278525352;-2.431414676830173
47.32954622246325;-2.431449210271239
47.329528788104653;-2.431474355980754
47.329504229128361;-2.431509643793106
47.329434156417847;-2.431602263823152
47.329359641298652;-2.431689770892263
47.329280264675617;-2.431771997362375
47.32919686473906;-2.431849529966712
47.329108603298664;-2.431924296543002
47.329015145078301;-2.431996045634151
47.328920345753431;-2.432068213820458
47.328825043514371;-2.432139292359352
47.328729405999184;-2.43221053853631
47.328634187579155;-2.432280275970697
47.328539388254285;-2.432348923757672
47.328444253653288;-2.432413380593061
47.328348532319069;-2.432473981752992
47.328252224251628;-2.432530391961336
47.328153820708394;-2.432581689208746
47.328055584803224;-2.432628627866507
47.327958103269339;-2.432674057781696
47.327861040830612;-2.432718817144632
47.327765487134457;-2.432758798822761
47.327672364190221;-2.432795260101557
47.327582174912095;-2.43283012881875
47.32749248854816;-2.432863069698215
47.327402383089066;-2.432892238721252
47.327314121648669;-2.432916294783354
47.327230721712112;-2.432929873466492
47.327160565182567;-2.432931885123253
47.32711479999125;-2.432929119095206
47.327050846070051;-2.432919396087527
47.327000722289085;-2.432902799919248
47.326938444748521;-2.432869775220752
47.326873149722815;-2.432822501286864
47.326805759221315;-2.432756451889873
47.326738033443689;-2.432670956477523
47.326674414798617;-2.432567775249481
47.326615154743195;-2.432449925690889
47.326561259105802;-2.432325873523951
47.326513063162565;-2.432199055328965
47.326470734551549;-2.432068130001426
47.326431591063738;-2.431930080056191
47.326393118128181;-2.431786749511957
47.326354729011655;-2.43163880892098
47.326316675171256;-2.431490700691938
47.326278453692794;-2.431338736787438
47.326240483671427;-2.431187024340034
47.32620301656425;-2.431037742644548
47.326169405132532;-2.430887958034873
47.326142834499478;-2.430736245587468
47.406130582094193;-2.487952541559935
47.406145920976996;-2.487963102757931
47.406225465238094;-2.48795229010284
47.406293526291847;-2.487897556275129
47.406343733891845;-2.487820275127888
47.406406598165631;-2.487748274579644
47.406475245952606;-2.487682476639748
47.406518748030066;-2.48765716329217
47.406560657545924;-2.487616175785661
47.406599968671799;-2.487579798325896
47.406640453264117;-2.487540738657117
47.406709939241409;-2.487470917403698
47.406748915091157;-2.48743730597198
47.406789399683475;-2.487401347607374
47.406833823770285;-2.487378716468811
47.406917391344905;-2.48735080473125
47.406964497640729;-2.487343763932586
47.407010514289141;-2.48733127489686
47.407057117670774;-2.487323479726911
47.407104559242725;-2.487321635708213
47.407191982492805;-2.487304201349616
47.407237077131867;-2.487300345674157
47.407284015789628;-2.487300178036094
47.407335732132196;-2.487298585474491
47.407418210059404;-2.487271679565311
47.407492306083441;-2.487244019284844
47.407555254176259;-2.487225076183677
47.407630020752549;-2.487219041213393
47.40771216340363;-2.487209988757968
47.407792210578918;-2.487195571884513
47.407842418178916;-2.487178556621075
47.407891619950533;-2.487164475023747
47.407939061522484;-2.487150644883514
47.407987006008625;-2.487133964896202
47.40803268738091;-2.487116195261478
47.408084236085415;-2.487106220796704
47.408134862780571;-2.487092977389693
47.408183813095093;-2.487077554687858
47.408231925219297;-2.487061880528927
47.408279282972217;-2.48704494908452
47.408328065648675;-2.487026173621416
47.408374669030309;-2.487008320167661
47.408421607688069;-2.486988035961986
47.408468713983893;-2.486967835575342
47.408515317365527;-2.48694621026516
47.408562926575541;-2.486926931887865
47.408609110862017;-2.486908072605729
47.408654121682048;-2.486888375133276
47.408699300140142;-2.486867839470506
47.408742550760508;-2.486843531951308
47.408822597935796;-2.4868059810251
47.408885126933455;-2.486770609393716
47.408934999257326;-2.486739596351981
47.408991325646639;-2.486734064295888
47.409051256254315;-2.486773794516921
47.409113952890038;-2.486841687932611
47.40916877053678;-2.486888458952308
47.409213948994875;-2.486919471994042
47.409272203221917;-2.486961130052805
47.409332804381847;-2.487004464492202
47.409403547644615;-2.487050564959645
47.409481750801206;-2.487098341807723
47.409523241221905;-2.48712508007884
47.409565486013889;-2.48715341091156
47.409609574824572;-2.487182496115565
47.409655088558793;-2.487212335690856
47.409702111035585;-2.487242175266147
47.409749804064631;-2.487272266298533
47.409796742722392;-2.487307135015726
47.409840999171138;-2.487348793074489
47.409881819039583;-2.487397827208042
47.409918112680316;-2.487452896311879
47.409953149035573;-2.487507462501526
47.409986760467291;-2.487561274319887
47.410018024966121;-2.487609721720219
47.410065801814198;-2.487704437226057
47.410099329426885;-2.48769722878933
47.410147693008184;-2.487730421125889
47.404210790991783;-2.461148891597986
47.404153374955058;-2.461129361763597
47.40409579128027;-2.461113519966602
47.404038375243545;-2.461098348721862
47.403980623930693;-2.461083428934217
47.403922202065587;-2.46106943115592
47.403863193467259;-2.461053673177958
47.4038041010499;-2.461037747561932
47.403745595365763;-2.461021989583969
47.403687173500657;-2.461008662357926
47.403628751635551;-2.460997514426708
47.403569826856256;-2.460984941571951
47.403511069715023;-2.460973206907511
47.403451725840569;-2.460966501384974
47.403392298147082;-2.460966082289815
47.403334463015199;-2.460973290726543
47.403277046978474;-2.460986031219363
47.403221223503351;-2.461007907986641
47.403165567666292;-2.461030790582299
47.403112510219216;-2.461055349558592
47.40305844694376;-2.461086362600327
47.403004886582494;-2.461120560765266
47.402951158583164;-2.461152076721191
47.402897933498025;-2.461186777800322
47.402845378965139;-2.461219467222691
47.402793075889349;-2.46125073172152
47.402741191908717;-2.461281409487128
47.40268905647099;-2.461312338709831
47.402637172490358;-2.461340334266424
47.40258595906198;-2.461363971233368
47.402534410357475;-2.46138509362936
47.402481017634273;-2.461405796930194
47.402427289634943;-2.461421554908156
47.402374148368835;-2.461437145248056
47.402321258559823;-2.461453741416335
47.402267698198557;-2.46146572753787
47.40221505984664;-2.46147989295423
47.402162840589881;-2.46149648912251
47.402110705152154;-2.461510738357902
47.402058904990554;-2.461521970108151
47.40200693719089;-2.461532950401306
47.401957483962178;-2.461549965664744
47.401910210028291;-2.461577625945211
47.401860672980547;-2.461599167436361
47.401810465380549;-2.4616196192801
47.401760090142488;-2.461639316752553
47.401708541437984;-2.46165968477726
47.40165657363832;-2.461682735010982
47.401603516191244;-2.461707796901465
47.401549704372883;-2.461732858791947
47.401494132354856;-2.461758004501462
47.401435123756528;-2.461781976744533
47.401375779882073;-2.461807457730174
47.401316603645682;-2.461833106353879
47.401256253942847;-2.461858671158552
47.401194227859378;-2.461883900687099
47.401130944490433;-2.461905274540186
47.401065900921822;-2.461927654221654
47.400999683886766;-2.461947100237012
47.400932544842362;-2.46195875108242
47.400866076350212;-2.461964534595609
47.400800613686442;-2.461966713890433
47.400736073032022;-2.461959589272738
47.400674046948552;-2.461942909285426
47.400611350312829;-2.461926313117147
47.400547815486789;-2.461907872930169
47.400483945384622;-2.461884990334511
47.400420745834708;-2.461855569854379
47.400366179645061;-2.461830591782928
47.400357462465763;-2.461826652288437
47.400292502716184;-2.461801422759891
47.400226704776287;-2.461779210716486
47.400160990655422;-2.461754148826003
47.400094354525208;-2.461729170754552
47.400027802214026;-2.461705952882767
47.399961668998003;-2.461682567372918
47.399895368143916;-2.461659768596292
47.399830492213368;-2.46163772419095
47.399767208844423;-2.461617523804307
47.399704428389668;-2.461596988141537
47.399663524702191;-2.46158491820097
47.399642905220389;-2.461578883230686
47.399585153907537;-2.461560107767582
47.399530420079827;-2.46153948828578
47.399478955194354;-2.461518701165915
47.399430088698864;-2.461500344797969
47.399382563307881;-2.46148768812418
47.399331517517567;-2.461482156068087
47.399279717355967;-2.46147402562201
47.399228839203715;-2.461469247937203
47.399149714037776;-2.46145692653954
47.399107050150633;-2.461418705061078
47.39908785559237;-2.461329605430365
47.39906539209187;-2.461222484707832
47.399032870307565;-2.461103294044733
47.399019040167332;-2.461039004847407
47.398996409028769;-2.460918053984642
47.398953828960657;-2.460800707340241
